reviewid,storeid,searchid,reviewidx,reviewtxt
95_27_28,95_27,95,28,"케이크 큰 거 사자니 가격도 부담스럽고, 다 먹을 자신도 없는데 맛있는 케이크 한 입 먹고 싶어서 크리스마스 케이크 사러 갔어요. 2층에 투썸 보이는데 출구 못 찾아 좀 헤맸어요. 1층 엘베 앞부터 허름하긴 하지만 안은 깨끗하고 아늑해요. 1층이 아니라 사람이 더 없어 좋은 듯! 역시 케이크는 투썸! 맛있게 먹었어요."
95_27_29,95_27,95,29,빨리 나와요
95_27_30,95_27,95,30,
95_28_1,95_28,95,1,"취향에 따라 원두 선택 되는 점도 좋고 키오스크로 편하게 메뉴 사진과 함께 주문할 수 있는 것도 좋고 음료 종류도 다양하고 맛있고 시즌마다 새 메뉴 나오는 것도 좋고 자리도 많고 넓고 층고 높아서 쾌적하고 콘센트도 곳곳에 있어 눈치안보고 부담없이 충전하기도 편해서 공부하기에도 좋고 매장 자체가 넓다보니 대화 나누기에도 좋고 화장실 관리도 잘되고 주차도 편해요. 블루베리 생크림 케이크도 맛있었어요. 무엇보다 제 기준에는 '대형카페' 카테고리에 들어가는 것 같은데 가성비도 좋음...
이제 그냥 교외까지 나가지 말고 가까운 커피팩토리 이용하는게 더 나은듯해요."
95_28_2,95_28,95,2,"위시티점에서 너티브라운 맛있게 먹어서 또 방문 했습니다
초코말차스콘도 맛있었어요

개인시간 보내시는 분들이 많이 계시네요
조용하고 집중 잘 되는 곳이에요
편히 잘 있다가 갑니다"
95_28_3,95_28,95,3,진한 커피와 잔잔한 음악~ 이야기 나누기 좋은 공간이네요~ 잘 쉬었다가 갑니다.
95_28_4,95_28,95,4,"너티브라운 맛에 반해 다시 들렀습니다 고소함, 달콤함 쌉쌀함의 조화가 이렇게도 좋을 수가 있을까요? 다시 마셔봐도 만족스러운 맛입니다. 곁들어 먹을 간식으로 휘낭시에와 호두파이를 선택했는데 역시 맛있네요. 참 여기에서는 음료 주문하면 '오늘의커피'로 리필이 가능하답니다. 이것도 맘에드네요~
오늘도 잘 먹겠습니다 ^^"
95_28_5,95_28,95,5,"오래전부터 커피생각나면 오는 집
넓고 편안하고
특히 직원들의 친절함과 한결같은 미소가 좋아요."
95_28_6,95_28,95,6,"나만 알고싶은 곳.
내가 제일 좋아하는, 나의 아지트 in 일산.
주차 편해 공부하기도 책읽기도 좋은..
진짜 개꿀.. 게다가 커피 리필까지.

며칠 너무 오랜시간 개겨 좀 미안해서
쉬었다 가야지 ㅋㅋㅋ
공부하기 책보기 미팅하기
힐링하기 멍때리기 좋은..
너무 화려하지도. 오글거리지도 않은..
불편하지도, 너무 편하지도 않은..
조용하지도, 시끄럽지도 않은
그야말로 나만의 개취 플레이스."
95_28_7,95_28,95,7,"너티브라운, 아포가토, 디저트 모두 맛있게 먹었습니다.
리필커피로 개운하게 입가심!
시스템도, 음료맛도, 분위기도 좋아 만족스러운 시간이었습니다 ^^"
95_28_8,95_28,95,8,"4번째 방문이에요
카피맛이 좋고 디저트.맛있어요
여름빙수 나왔던데 먹으러 또 와야겠어요"
95_28_9,95_28,95,9,주차장과 내부 공간이 넓직해서 이용하고 편리하고 커피가 맛난 카페입니다
95_28_10,95_28,95,10,간식들이 맛있어요~~
95_28_11,95_28,95,11,"덕이동 에스클래스 사장님이 추천해주셔서 알게된 커팩 세차 맡기고 올때마다 노트북석에 업무보곤 했는데
이번엔 쇼파석에 첨 앉았는데 넘 편해요~
커피 원두는 지난번 시즌 메뉴가 더 맛있었는데 아쉬워요 😢 그래도 늘 맛있는 라떼 먹어요 🧡😊"
95_28_12,95_28,95,12,"친구따라 커피맛집 찾았네요~ 빵도 싸구 커피도 착한가격 ㅎㅎ
커피 매니아인 친구추천에 급 감사^^
정말 맛있네요"
95_28_13,95_28,95,13,"미스터웍에서 저녁 먹은 후 들렀습니다 너티브라운이라는 에스프레소를 즐기는 새로운 방법을 알았네요. 고소한 크림과 에스프레소의 맛이 잘 어우러졌고, 견과류의 씹힘이 좋았습니다
다음번에 다시 한번 드를께요~~
오늘도 잘 먹었습니다 ^^"
95_28_14,95_28,95,14,커피 맛있어요! 공간도 넓고 좋습니당
95_28_15,95_28,95,15,"커피 맛이
좋아요 리필되는것도 굿굿"
95_28_16,95_28,95,16,작년부터 후에고 300ml만 단품으로 종종 구매만 하고 리뷰는 처음 쓰네요. 제가 구매할때만 맛있었는지는 모르겠지만 가성비 너무 맛있어서 쭉 재구매하고 있습니다. 어떤 직원의 친절함에 큰 감동을 받아서 칭찬해 주셨으면 하는 마음에 리뷰를 작성합니다. 지금까지 방문할 때마다 여러 직원들의 응대를 받았지만 이 직원의 업무 태도는 타직원들과는 확연히 달랐습니다. 항상 바쁜 상황에서도 미소를 잃지 않고(업무적인 미소가 아닌 진심어린 미소였음) 고객 한분한분 응대하는 모습이 좋았습니다. 단순히 주문을 받고 결제하는 것이 아니라 고객들에게 [유용한 정보]를 전달함과 동시에 질문에 대한 답변 또한 [쉽고 자세하게] 해 주는 모습들이 애사심이 큰 것 같았습니다. 4월 14일 마감 근무한 남자 직원!! 꼭 칭찬해 주세요!!
95_28_17,95_28,95,17,커피 맛있어요..매장 너무 넖어요
95_28_18,95_28,95,18,"시그니처 2개 먹었어요
슈패너도 좋아요 그래도 다음에는 라떼를 먹어봐야겠어요"
95_28_19,95_28,95,19,"커피도 맛있고 기본이랑 레몬 마들렌도 맛있어요. (커피 마들렌은 맛없어요.ㅠ)
친절하셔서 자주 옵니다."
95_28_20,95_28,95,20,"커피 맛있는건 당연하구요..
무엇보다 직원분들의 청결한 매장관리
정말 칭찬드리고 싶어요👍👍👍
트레이 하나하나 닦아서 건조시키고
컵..믹서기 온수새척 하는거보니
왠만한 프로주부보다 더 꼼꼼해요
함께한 일행한테 매일 오고싶다했어요
친절함은 늘 한결같아요👏👍😃"
95_28_21,95_28,95,21,넓고 대화하기 좋아요
95_28_22,95_28,95,22,가격이 조금 올랐지만 비싼 빵을 먹어도 둘이서 3만원이 훌쩍 넘지만 브런치 세트는 풍성하고 배부르게 먹을 수 있네요
95_28_23,95_28,95,23,"커피맛집이라고갔는대
브런치는 좀 손보셔야될듯요
실망했어용~"
95_28_24,95_28,95,24,"지난번 방문시 편안한 분위기가 좋아서 재방문한 커피팩토리 위시티점❤️
널찍한 공간에 편안하고 조용한 분위기에 대화하거나 독서하거나 노트북하기에 좋아서 약간의 교통체증을 뚫고 온 보람이 있네요ㅋㅋ주차장도 널찍하고 주차요금도 없어서 너무 죠아효👍
커피팩토리는 원두가 맛있어서 그런지 콜드브루디카페인(핫) 텀블러에 맛있게 먹었네요❤️(텀블러할인없음)
텀블러에 커피담아달라 요청하자 당황스러웠는지 텀블러안에 있던 음료를 집어던지듯이 버리고 콸콸 담아주셔서 깜놀..처음 먹어본 레몬마들렌(3천원)은 매장에서 먹는데 접시없이 그냥 가져가라해서 이번에 내가 당황..ㅋㅋ
데워주진 못해도 먹기편하게 접시랑 포크정도는 챙겨줘야하는건 아닌가...ㅡㅠ
마들렌은 매장에서 구운게 아닌데도 보드랍고 촉촉하니 맛있었어요😀"
95_28_25,95_28,95,25,"커피맛 좋은 카페
입맛에 맞는 원두 선택 할 수 있어 좋아요^^"
95_28_26,95_28,95,26,"에그베네딕트+아메리카노
16.000원!
매장에서 오늘의 커피 리필 1회 무료!
너무 잘 먹고 얘기 나누다 가요!"
95_28_27,95_28,95,27,간단한 미팅하기에도 좋고 개인적인 업무를 잠깐씩 보기에도 놓습니다. 노트북 이용자를 위해 콘센트가 좀 더 많이 배치되면 더 좋을 것 같습니다.
95_28_28,95_28,95,28,전에 왔다가 작업하기도 좋고 커피도 맛있고 디저트도 맛있어서 또 왔네요~~ 주차장도 넓고 사람많아도 시끄럽지않아서 좋아요!
95_28_29,95_28,95,29,"선물할 일이 있어서 딸기 생크림 케익 2조각을 구매했습니다. 먹어 본 친구가 파리바게트 딸기 생크림 케익보다 훨씬 맛있다고 하네요. 그래서 다음에 재구매해서 맛있게 먹어 볼 예정입니다.

아쉬운 점은 케익 포장 용기가 개선되면 더 좋을 것 같습니다. 사용중인 포장 용기가 판매하는 케익보다 작아서 케익이 망가질까봐 따로 따로 담아 주신 것 같은데 들고 가기도 불편했지만 선물하는 모양새도 예쁘지가 않았습니다.

급하게 선물하는 바람에 사진은 못 찍었지만 딸기가 예쁘게 구석구석 박혀 있었습니다."
95_28_30,95_28,95,30,"아이들과 부모님을 모시고 방문했는데, 키오스크 주문 시 품절된 메뉴가 너무 많아 당황스러웠습니다. 자몽에이드, 레몬에이드는 물론 락토프리 우유도 없었고, 아이들 음료가 없어 대신 스콘이라도 주문하려 했는데 그것도 품절이더군요. 주문 가능한 메뉴가 거의 없어서 난감했습니다.

플랫화이트도 퀄리티가 기대에 한참 못 미쳤고, 리뷰에서 봤던 모습과는 너무 달라서 실망이 컸습니다.

이곳은 1년에 두세 번 정도 방문하는 곳인데, 이번엔 정말 돈이 아깝다는 생각이 들 정도였습니다. 재료 소진이라면 어느 정도 이해할 수 있지만, 매장에서 마시겠다고 분명히 말씀드렸음에도 불구하고 1회용 테이크아웃 컵에 제공된 점도 아쉽습니다. 매장에 계신 다른 손님들도 모두 테이크아웃 컵을 사용하고 계시더군요."
95_29_1,95_29,95,1,"아메리카노 다른 지점보다 안 쓰고 맛있어요
분위기는 차분한데 좀 낡은느낌"
95_29_2,95_29,95,2,직원분들 친절하고 커피맛 좋음~~
95_29_3,95_29,95,3,"딜리버스 뜨거운 음료 자주 이러네요
뚜껑이 아예 안 맞음
개선 좀!!!!!!!!"
95_29_4,95_29,95,4,"탄현역 근처에 스벅이 두곳이나있어서 좋아요.
가족단위 방문객이 많아 어느정도 소음이 있습니다.
카페는 사람들이 떠드는 곳이지
조용하게 공부할 수 있는 곳이 아니니
당연히 뭐라하면 안됩니다. ㅎ.ㅎ"
95_29_5,95_29,95,5,조용해서 사색하거나 작업하기 좋음
95_29_6,95_29,95,6,알바생 친절하시고 오늘 커피 맛나네요!
95_29_7,95_29,95,7,더우니 시원하게 먹었네요!
95_29_8,95_29,95,8,여유로운 주말 ㅎㅎ 조용하고 좋습니다. 근처에 젊은 세대들이 많이 사는 곳이라... 애기들 데리고 오시는분들도 많으니 소음에 민감하신분은....패스.
95_29_9,95_29,95,9,"모닝커피 마셔요❣️
눈앞에서 버스를 놓쳐서...
잠깐 시간이 되서 숏사이즈 아메리카노 마셔요😍
아침에 모닝커피 넘 좋아요😊
매장에서 마시다가 버스 올것같아서 테이크아웃했어요
오늘도 화이팅❣️"
95_29_10,95_29,95,10,주차비가 비싸요
95_29_11,95_29,95,11,비오는날 아아한잔~~~
95_29_12,95_29,95,12,"커피 맛있고 레이디핑거 티라미수 부드럽고
당 보충♡♡♡♡"
95_29_13,95_29,95,13,커피 생각나서 스벅왔어요. 접근성도 좋고 이용하기 좋아요.
95_29_14,95_29,95,14,조용하고 좋네요
95_29_15,95_29,95,15,전망이 좋다. 근데 의자가 불편...빨리 나가라는 뜻...
95_29_16,95_29,95,16,
95_29_17,95_29,95,17,스벅와서 바닐라 마셨어요. 맛있어요. 조용하니 좋아요.
95_29_18,95_29,95,18,친정엄마와 점심 식사후 차한잔 마시러 왔어요. 민트티 향이 좋아요~
95_29_19,95_29,95,19,친절하고 좋아요
95_29_20,95_29,95,20,카페라떼 맛있어요. 오늘은 1층에도 사람이 많네요.
95_29_21,95_29,95,21,시원하게 아아 한잔~~~
95_29_22,95_29,95,22,"버디 리키에요❤️
어제는 벨라 못구해서 실망이었는데
오늘 리키 만나니 기뻐요❣️
리키 매력적이에요😍
갈색 머리 벗기고 핫한 머리로 바꿀 수 있어요
파란 장갑도 예쁘고 리키는 추운 겨울에도 아이스 음료만 마신대요🤭
오트콜드브루는 달달하니 맛있어요❣️
탄현동 스벅 파트너님들 친절하세요❣️"
95_29_23,95_29,95,23,스타벅스 아메 마시려고 일산탄현점 왔어요. 매장이 편하고 조용해요.
95_29_24,95_29,95,24,붐비지않아 좋아요
95_29_25,95_29,95,25,케잌이 맛나요.
95_29_26,95_29,95,26,비오는날 커피한잔~~~
95_29_27,95_29,95,27,"커피박 업사이클링 트레이 받으러 방문했어요❣️
어떤 트레이일까 궁금했는데 디자인도 예쁘고 견고해서 잘 사용할것같아요🥰
감사합니다😍
블루베리 치즈 케이크랑 몽블랑 크레이프 케이크를 테이크 아웃해왔어요❣️
신상 케이크인데 맛있어요
혼자 케이크 먹기 부담 스러운데 나눠 먹으니까 좋아요❣️
탄현동 스벅 파트너님들 친절하세요
수고하세요❣️"
95_29_28,95_29,95,28,커피맛이 좋고 장소가 넓어 대화하기 좋아요
95_29_29,95_29,95,29,오늘 커피가 맛 있네요.
95_29_30,95_29,95,30,분위기 좋고 넓고 직원들도 친절해요:)
95_30_1,95_30,95,1,"킨텍스 옆에 위치한, 일본느낌이 물씬 풍기는 독특한 베이커리카페🍞

소금빵, 생식빵 포장주문했고, 두개 모두 쫄깃하니 맛있게 먹었습니다 ㅎㅎ 생식빵은 과일잼이나 크림치즈랑 함께 먹기에도 좋았구요!!😊

그 외에도 메론빵, 브리오슈 등등 독특한 메뉴들이 많아서 하나하나 골라먹는 재미도 있습니다 :)

식빵을 종류별로 시식이 가능하도록 준비되어있으니, 구매전에 한번 드셔보시면 좋을거같아요!!😚"
95_30_2,95_30,95,2,"인테리어도 멋진데 빵도 맛있어요 💛
시오빵이랑 황치즈브리오슈 맛나요 왕왕추천!!!!!
짱구매니아 넘 기요오요💛❤️

안에 사람들 있어 못찍었는데 2인석 6테이블+ 2인석 연인석 하나 더 있네요!!!"
95_30_3,95_30,95,3,다양한 식빵이 있어서 고르는데 고민됐어요ㅠㅜㅎㅎ 밤식빵 골랐는데 밤도 실하고 식빵 속도 쫀득해서 맛있어요. 커피도 고소해서 정말 맛있어요! 금요일 저녁시간에 갔는데 사람도 많이 없어서 여유롭게 먹기 좋았어요 ㅎㅎ
95_30_4,95_30,95,4,빵들이 전반적으로 맛있었어요. 특히 소금빵이 제대로네요. 쌀식빵은 밀도가 높아 쫀득하고 시금치치아바타는 랜치소스와 함께하니 맛있네요. 아! 그리고 메론빵도 크림이 산뜻하니 괜찮네요. 주차는 좀 복잡하긴 해요.
95_30_5,95_30,95,5,"시식 빵을 이렇게 쌓아놓고 파는곳을 처음봤습니다😗 미리 먹어보고 살 수 있어서 너무 좋고
시식빵 많이 먹는다고 눈치도 안주셔서 편하게 시식했어요!
네개정도 먹어봤는데 브리오슈 식빵하고 초코식빵 진짜 맛있아요👍🏻

카페 인테리어도 이쁘고 빵도 이뻐요 추천합니다🌝"
95_30_6,95_30,95,6,"진짜 빵이 미쳤습니다~!!

근처에 사시는 분들은 꼭 들리셔서 드셔봐야해요

밀가루 알레르기 있으신 분 아니시면 무조건 좋아할듯한 그런 맛입니다

동네에 있다는 사실이 행복할뿐!!

넘 잘먹었어요~~!!"
95_30_7,95_30,95,7,빵이 대박입니다 하나같이 다 너무 맛있고 다양해요 시식빵도 진열되어 있어서 먹어볼 수 있어 좋네요 일본 느낌의 아기바기한 감성이 귀여워요 커피랑 음료도 맛이 좋아요 강추합니다 곳곳의 짱구 너무 귀여워요
95_30_8,95_30,95,8,"동네 최고 빵집이에요-!🍞🥖🥐
빵도 쫀득쫄깃 넘넘 맛있어요
시오빵은 진짜 매주 사가는 것 같아여 최고!!"
95_30_9,95_30,95,9,"브리오슈 식빵과 아메리카노 너무 잘 어울리는
맛!!! 분위기듀 적당히 이쁘고 갬성적이고요💛"
95_30_10,95_30,95,10,"빵맛집으로 유명한 히바하레바레 방문 !!!
진짜 비주얼대박이고 빵 너무 맛잇어요 .. 🤍🤍
옆에 한알도 잇어서 빵먹고 에타 포장하기 완벽한 루트 !"
95_30_11,95_30,95,11,"너무 맛있는집 히비하레하레
시간만 나면 찾아오는 곳이예요
메로니빵이랑 시오빵 강추
맘모스랑 계란 샌드위치도 정말 맛있어요
여기가 일산 빵맛집 추천!!!"
95_30_12,95_30,95,12,"일산 빵 맛집 히비하레하레
가성비 좋고 빵들이 다 고소하고 맛있었어요💕
내부에 먹고갈수있는 공간도 있어서 편하게 먹었습니다.
일산오면 또 오고싶은 히비하레바레"
95_30_13,95_30,95,13,예쁘고 맛있는 카페예요! 나무 테이블과 의자 모두 적당한 크기여서 좋고 약간 룸 같은 공간이 하나 있어서 이용하기 좋았어요. 틀어놓은 음악도 차분하고 좋았어요.
95_30_14,95_30,95,14,소금빵맛집이라고 찾아왔는데 넘맛있어요!!!시식도 식빵해볼수있어서 좋아요 ㅎㅎ
95_30_15,95_30,95,15,"매장 이쁘고 독특해요!
주차는 앞에 4대 가능한데 1자리 있어서 겨우 주차했어요 ㅎㅎ
주위에도 다 골목에 차가 주차되어있어서 주차 자리 찾는게 쉽지는 않을거같아요 ㅠㅠ 운이 좋았습니다!
커피도 맛있구 콜드브루는 약간 연한느낌인데 남편은 맛있다고 했구요
소금빵이 진짜 쫄깃하고 맛있고
메로니빵은 안에 메론크림이 들어있는데 메로나맛!
메로니빵 기대했는데 오히려 소금빵이 더 맛있었어요
치아바타랑 식빵은 포장해왔구
오후에 갔더니 품절되 상품들이 많아서 아쉬웠습니다 ㅠㅠ
담엔 일찍 가봐야겠어요"
95_30_16,95_30,95,16,"시오빵이 맛집이라 찻방문했는데 분위기도좋고 맛도 좋아요^^
재방문할듯하네요♡♡"
95_30_17,95_30,95,17,세트할인 있어서 저렴하게 샀어요. 빵도 맛있고 가게도 예쁘고 직원도 친절하네요!!
95_30_18,95_30,95,18,"일산에 이로캐 분위기가 좋고 빵맛도 좋은 카페가 있다니!!
자주 올거 같아요. 특히 소금빵 넘맛나요 버터가 그득그득🥹 유명해져 아니 유명해지지마"
95_30_19,95_30,95,19,여기 빵은 언제나 옳아요~흉내낼 수 없는 깊은 맛이 밥을 먹고 왔는데도 흡입하게 만드네요ㅎㅎ멈출 수 없는 히비하레바레는 사랑입니다❤️🧡💛💚🩵💙💜
95_30_20,95_30,95,20,"메론빵 찾다가 방문한 히비하레바레!
빵 가격대는 조금 있는편, 시식빵도 다양해서 먹어보고 구매 가능!"
95_30_21,95_30,95,21,"시금치치즈치아바타 너무 맛있어요!!
제공되는 랜치소스랑 잘 어울려용
커피도 넘 맛있오용
호불호 안 갈릴 맛!

인테리어도 깔끔한 우드 느낌이라
좋아용~! 앉아서 빵멍 때리기 좋은 ㅎㅎ"
95_30_22,95_30,95,22,"피넛버터 크림 소보로빵, 황치즈 브리오슈를 먹었어요^^ 피넛버터 크림은 너무 달거나 느끼하지않고 고소해서 바삭한 소보로 뚜껑을 찍어먹으니 더 맛있었어요. 그리고 황치즈 브리오슈는 best답게 예상치 못한 맛이었는데 쫄깃쫄깃한 치즈와 짭조름한 빵이 참 맛있었습니다~👍"
95_30_23,95_30,95,23,"첫방문인데 빵 너무 맛있어요
커피도 맛있고 특히 저는
소금빵 최애에요 :) 또 방문할께요!"
95_30_24,95_30,95,24,"인테리어는 귀엽고 빵은 너무 맛있어요 ㅠ ㅠ
계란 샌드위치 왕 추천 입니당 💗"
95_30_25,95_30,95,25,"아침 오픈런해서 커피 마시려고 갔어요.
골목주차라 어렵게 주차했는데
퉁명스럽게 차 옮기라고 하셔서
맘상했네요.
친절히대해주시면 좋겠습니다.
거기까지 일부러 찾아간 손님이잖아요.
기분이 나빠서 빵만사고
다른곳에서 커피 마셨어요."
95_30_26,95_30,95,26,"을밀대 왔다가 두번째 방문입니다
옆집 한알 에그타르트도 사먹고
빵도 사갑니다
너무 진하지 않은 초코식빵 저희 아이 최애가
되었네요
엄지척"
95_30_27,95_30,95,27,식빵 종류가 다양하고 맛있어용 직원분들도 친절해서 좋았습니당!
95_30_28,95_30,95,28,인테리어 정말 이쁘고 빵들이 맛있어요!! 시식도 있어 더 좋네요!! 시식도 엄청 많아서 먹어보고 고를 수 있어 좋아요~ 식빵이 많은데 먹어보니 다 맛나답니다! 담엔 맘모스빵도 사려구요!!
95_30_29,95_30,95,29,"일산 대화 카페, 대화역 빵맛집
📍 히비하레바레

일본 감성의 일산 베이커리카페 히비하레바레는 다양한 빵과 음료가 있는 아늑한 분위기의 카페에요

✔️ 히바레 커피 - 고소한 맛의 아메리카노로 산미 없이 즐기는 맛있는 커피
✔️ 히바레 라떼 - 아이스만 가능하며 일반 카페라떼라고 생각하면 됨 ! 원두향이 좋고 우유가 들어있어 고소하면서 부드러움
✔️ 레몬피치에이드 - 색감 이쁘고 인위적인 단 맛이 아닌 재료 본연의 맛이 잘 느껴지는 에이드 🍋🍑 새콤달콤하고 젤리가 들어 있음
✔️ 소금빵(시오빵) - 밑바닥이 잘 구워진 소금빵. 퐁신촉촉하고 크기가 작아 부담없이 맛있게 먹기 좋음
✔️ 흑인절미 콩모찌빵 - 반죽 안에 모찌가 들어 있는 빵. 소보로가 윗부분에 있고 무겁지 않고 가벼움. 부드럽고 쫄깃하면서 고소한 맛"
95_30_30,95_30,95,30,집근처에 있어서 한번 와봤는데 너무 맛있는 빵들이 많네요~~! 재방문할께요~~!!
95_31_1,95_31,95,1,"콘서트 보러 일산 갔다가 샌드위치 먹고 싶어서 검색해서 우연히 들린 카페인데 커피도 맛있고
샌드위치 짱 맛있어요!!!!!!! 사장님도 친절하시고
매장도 깨끗하고 좋아요~~! 굿굿💜"
95_31_2,95_31,95,2,후숙이약간덜되서아쉬웠어요 ㅜ
95_31_3,95_31,95,3,일산 갈때마다 방문할 것 같아요.
95_31_4,95_31,95,4,"카페에 브런치 겸으로 신메뉴 샌드위치 먹으러 왔는데,
사장님이 제가 샌드위치 포장 뜯는걸 보시고는 자기가 카페에서 이걸 하면서 이렇게 뜯어먹는 사람 처음봤다며 영상 찍어 가시더라고요 :) 원래 다 이렇게 먹는거 아닌가요? 아무렴, 직접 다 손수 만드시는것도 대단하시고, 맛있기도 맛있고 사장님도 정겨운게 매번 서울근교로 나들이 오는 맛 납니다 괜히 단골들이 계속 오는게 아닌것 같네요"
95_31_5,95_31,95,5,샌드위치 별미. 맛있어요. 아침 한끼 든든.강추드림
95_31_6,95_31,95,6,"토마토 주스 🍅 당근 🥕 케익
정말 맛있어보입니다 ^^
잘먹겠습니다"
95_31_7,95_31,95,7,"킨텍스서 힘들게 먹지 말고,
여기서 샌드위치 드삼요.
맛있음."
95_31_8,95_31,95,8,일요일 마무리 동네산책후 팥빙수로 마무리!! 킨텍스 근처 대화먹자골목 장촌초앞 쿠마씨입니다. 번창하세요!
95_31_9,95_31,95,9,우연히 들렸는데 샌드위치도 빙수도 맛있고 사장님 정성이 느껴지네요 :)
95_31_10,95_31,95,10,"처음 갔는데 좋아서
오늘 10월 15일 오후 4시에 방문했는데 불은 켜져있는데 문은 닫혀있고 전화도 안 받으시네요? 다른곳 같다가 5시40분에 또ㅠ갔는데 여전히 문닫..ㅠㅠ"
95_31_11,95_31,95,11,"일산 대화역 근처의 개인카페입니다. 저녁먹고 음료와 디저트를 먹고싶어 카페를 찾다가 우연히 들어왔습니다. 쑥떡쑥떡 크림라떼와 말차케익을 시켰는데, 달지않나 맛있게 먹었습니다. 커피는 디저트와 같이
먹는 듯 해서 그런지 약간 쓰다고 했습니다. 친절하시고 분위기가 차분해서 머무르기 좋았습니다. 담에 또 방문할께요."
95_31_12,95_31,95,12,자의로 영수증 리뷰 첨 남깁니다. 근처 킨텍스 왔다가 빙수 검색해서 들어와본 카페인데 팥빙수 무슨 일인가요? 팥도 직접 끓이신거라 안달고 너무 맛있어요 ㅠㅠㅠㅠ
95_31_13,95_31,95,13,"오늘도 디저트 넘 귀엽고 맛있었어요~~~
주변 올 일있으면 꼭 이카페로 와요~ 그전에 딴 카드로 결제했더니 첫번째 방문으로 뜨네요.. 벌써 3번째 방문입니다!!! 너무 친절하시고 음료도 맛있어요!! 담에 또 올게요💗"
95_31_14,95_31,95,14,자주 방문하고 싶은 곳이예요
95_31_15,95_31,95,15,냉동망고가 아니라 생망고라 맛있어요👍👍
95_31_16,95_31,95,16,"망고빙수는 대부분 냉동 망고를 사용해서 안 먹는데 여기는 생망고를 사용해서 너무 맛있게 먹었어요!

말차쿠기도 먹었는데 달지도 않고 너무 맛있었어요! 다음주에도 또 와서 빙수랑 쿠키 먹어야 겠어요!"
95_31_17,95_31,95,17,좋아요😄
95_31_18,95_31,95,18,굿
95_31_19,95_31,95,19,디저트 직접만드셔서 맛있음 다만 가격이 다른곳보다 제일비쌈
95_31_20,95_31,95,20,수박쥬스 비싸지만 맛나요 디저트도 굿굿
95_31_21,95_31,95,21,망고가 엄청 맛있어요 😍
95_31_22,95_31,95,22,대화동의 편안하고 조용하고 맛있는 카페였습니다!
95_31_23,95_31,95,23,ㅇㅇ
95_31_24,95_31,95,24,맛은 있는데 비싸요ㅠ
95_31_25,95_31,95,25,"음 체인점에서 포장하다가
일반 매장에서 포장했는데 포장비 500원이라...
조각케잌하나 포장했습니다. 종이상자가 좀 많이
비싸네요 ㅎㅎ"
95_31_26,95_31,95,26,인테리어 너무 촌스럽습니다
95_31_27,95_31,95,27,쿠키 너무 이뻐요. 커피도 맛나요.
95_31_28,95_31,95,28,
95_31_29,95_31,95,29,"팥빙수 맛있어요
팥을 직접 삶으신다고 하더니
달지않고 맛있는 팥이더라고요
간만에 팥빙수 맛나게 먹고 왔습니다 :)"
95_31_30,95_31,95,30,맛있게 마시면서 이야기하고 왔어요
95_32_1,95_32,95,1,"빵 종류도 다양하고 대체로 다 맛있어요. 케이크도 괜찮아서 종종 사곤 했는데
브런치는 처음 먹어봤어요. 버섯스프 진짜 홈메이드느낌 버섯향도 강하고 부드럽고 맛있어요. 빵이랑 당연히 잘 어울리고 당근라페 양이 적은가 싶었는데 빠네랑 다 먹고 나니 든든하고 딱 좋네요~ 동네 모임할 때 다른 메뉴도 먹어봐야겠어요!"
95_32_2,95_32,95,2,"동네에 이런 빵집이 있었다니, 진작에 알았으면 주 3회는 출석했을 듯요.
겉은 바삭, 속은 촉촉한 크루아상에 한 입 베어무는 순간… 바로 파리행 티켓 끊은 줄 알았어요.
특히 소금빵은 진짜 역대급! 고소한 버터 향이 퍼지면서 짭짤한 맛이 감칠맛 폭발.

직접 만든 잼을 곁들인 치아바타도 일품이고, 바게트는 식사빵으로 최고예요.
사장님이 반죽부터 굽기까지 정성 가득하게 만드셔서 그런지, 맛에서 진심이 느껴집니다.

커피도 꽤 수준급이라 브런치로 딱이에요.
한 번 가면 무조건 재방문하게 되는 맛집… 소문내기 아까운 그런 빵집입니다.

⭐️⭐️⭐️⭐️⭐️ 5점 만점에 6점 드립니다."
95_32_3,95_32,95,3,와이프와 인근 주변에 있는 카페에 데이트 나왔습니다 와서 소소하게 이야기 나누는 시간을 가졌고 책 읽기에도 좋았습니다. 요 주변에 동네 사람들도 있어 가지고 뭔가 사랑방 같은 정겨운 느낌이었습니다ㅎㅎ
95_32_4,95_32,95,4,"탄현에도 맛있는 빵집이 있어서 자주 와요...특별한건? 동물성생크림을 사용하는 케이크와 고품질 AOP인증된 프랑스 버터를 사용해서 좋았구요-인테리어가 이쁘고, 공간도 널찍하니~ 2층에서 편하게 쉴 수 있어서 너무나 좋았어요~^^"
95_32_5,95_32,95,5,"그냥 지나칠수 없는 빵집~~
누릉지 소금빵 보자마자 2개 순싹이네요
겉바 속촉~~👍👍👍"
95_32_6,95_32,95,6,제가 방문한 시간이 저녁시간이라 빵이 많이 없었어요. 음료는 캐모마일이랑 모히또 마셨는데 둘다 좋아요. 라즈베리 치즈 케이크도 맛있어요. 건물 앞에 주차공간은 있지만 많은 차량은 수용하지 못해요. 인테리어도 좋고 대화하기도 좋아요.
