reviewid,storeid,searchid,reviewidx,reviewtxt
94_24_2,94_24,94,2,"만원의 행복보다 저렴한 9,900원의 행복입니다. 요즘같은 물가에 너무나도 보석같은 집 ♥ 가성비가 좋아서 빵 퀄리티가 떨어지지 않을까 생각했는데 , 전혀요!!! 하나같이 퍼석하거나 퍽퍽하지도 않고 부드러우면서 넘 맛나네요! 당일생산 당일판매하는 곳이라 신선한 빵을 접할 수 있어 좋아요! 여기 쉐프님이 단 거 별로 안좋아하셔서 당도가 낮은 편이라 남녀노소 즐기기 좋을듯요!"
94_24_3,94_24,94,3,일년내내 크리스마스인곳! 가성비 너무 좋은데 빵맛집이예요. 이많은 빵이 9900원이라니 진정한 만원의 행복입니다
94_24_4,94_24,94,4,방학인 아이랑 빵뷔페로 한끼 해결했어요~음식 퀄리티가 기대 이상이고 가성비 최고입니다 :)
94_24_5,94_24,94,5,안가본 사람은 있어도 한번 가는 사람은 없을듯! 매번 예약창 확인하며 기다림에 설렘에 행복한 마음으로 가는곳! 매장내 빵 모두 뷔폐에서 맛볼수있음 솔직히 ..많이 알면 내가 먹을수 있는 기회가 없어져서 가르쳐주기 싫은곳! 그럼에도 불구하고 착한매장은 상받아야 하니 ..마구마구 알려주고 싶은곳! 오늘도 맛있게 잘 먹었습니다
94_24_6,94_24,94,6,병원진료 받으면서 처음 방문했는데 안내 직원분도 친절하시고 빵도 맛있었어요. 나올때 빵 포장도 했는데 만족해서 다음에 또 방문할게요^^
94_24_7,94_24,94,7,몇번째 재방문 중🩷🩷 최애브런치 빵뷔페 가성비 넘나 좋은것 소금빵이랑 크림치즈 맛집🩷🩷
94_24_8,94_24,94,8,친구가 맛있다고 해서 가봤는데 제가 빵순이라 진짜 너무 맛있었어요.. 일단 소금빵이 바삭짭짤해서 너무 좋았고 수프가 따끈따근해서 빵에 찍어먹으니까 너무 맛있었어요.. 가족도 수프가 맛있다고 했고 제빵이 진로인 언니도 소금빵 맛있다고 했어요👍👍 요즘 유행하는 블루베리 콩포트에 크림치즈 발라 먹을 수 있어서 좋았고 그 울퉁불퉁한 작은 동그란 빵 있었는데 너무 맛있었어요! 이름이 뭔지 궁금하네요ㅠㅠ 제가 인절미를 좋아해서 일절미크림?빵도 진짜 맛있었고 사진에 검정색빵안에 쫀득한거 들어있는 빵도 쫄깃하고 맛있어요! 근데 아무래도 맛있는 음식들이 있다 보니 초파리가 있었는데 음식에 앉을 걸 봐서 위에 뭐 씌우는게 있으면 더 좋을 것 같아요!
94_24_9,94_24,94,9,맛있게 잘먹었어요 조금더 빵이 다양했으면 합니다 저는 몇번 아니 단골이라하면 단골인데 빵이 나오는것이 항상 똑같아요 다른 빵도 나왔으면 해요 감사 합니다 다음에 또 갈께요 자주 요 ^^
94_24_10,94_24,94,10,빵부페 가성비 최고에요~
94_24_11,94_24,94,11,신메뉴가 나왔어요~ 뷔페에 못 보던 빵들을 내어주셔서 먹어보니 다 맛있더라구요!! 식사 마치고 나오면서 신메뉴들 레드백 포장해서 선물했는데 받으신 분도 넘 맛있어서 순삭하셨대서 뿌듯했어요ㅋㅋ 커피도 맛있고 샐러드도 싱싱하고 언제나 대만족입니다~~~
94_24_12,94_24,94,12,가성비 좋게 잘먹고왔습니다^^ 맛있었어요
94_24_13,94_24,94,13,오늘은 예약하고 다녀왔어요. 지난번 오픈런때 늦게 먹을 수도 있었던 기억에... 맞나게 런치 해결...이후 자전거 타려 했는데 비가....비가....계속...망...
94_24_14,94_24,94,14,에브리데이 크리스마스
94_24_15,94_24,94,15,자주 오전에 와서 쇼핑도 하고 커피랑 빵 구입하는데 빵이 너무 맛있어요 ^^😀
94_24_16,94_24,94,16,"이용시간은 70분이고 생각보다 빠르게 지나갔습니다. 케모마일이 차가워서 조금 아쉬웠.. 빵이 떨어지기 전에 리필이 되었고 일부 품목은 고정이고 일부 품목은 바뀌는것 같음. 최초 접시 두개+커피1잔 제공 됨. 9,900원 임을 생각하면 너무 가성비 넘치는 곳."
94_24_17,94_24,94,17,브런치 빵 뷔페 너무너무 맛있어요!!! 이번이 두번째 방문이였는데 직원분들도 친절하시고 빵도 넘넘넘 맛있어요! 소금빵도 맛있고 동그란 빵? 못난이 빵? 러스크 같은 빵도 진짜 맛있어용 맛있게 잘 먹었습니다아 다음에 또 갈래요...🥐🍞🥖🥨🥪🤎
94_24_18,94_24,94,18,빵부페 자주 방문해요!
94_24_19,94_24,94,19,"뉴코아가면 로운이나 애슐리 주로 이용하는 편인데, 항상 눈여겨보다가 빵5개한번씩 먹어보니 맛있더라구요. 오늘은 뷔페를 이용해봤는데 샐러드도 있고 좋았어요^^ 빵이야 파는빵이랑 같은거라 맛있구요. 샐러드종류가 좋았어요. 전 그냥 식빵구워 크림치즈 발라먹는것도 좋았어요. 크림치즈도 두가지맛이라 좋더라구요."
94_24_20,94_24,94,20,오늘 점심은 아내 추천으로 일산 뉴코아 에브리데이크리스마스 빵뷔페에 갔다왔습니다. 올만에 다녀왔네요. 오픈 시간 맞춘다고 했는데도 많은 분들이 벌써....10분 기다림...윽
94_24_21,94_24,94,21,자리가 없을까봐 일찍방문 오픈시간 어디서들 나오던지 ㅋㅋ  브런치 빵들과 샐러드 스프 등등 다양한 먹거리가 있네요 개인적으로 아쉬운점은 음식도 차고 매장도 춥고 추워서 먹는게 체할 듯했어요ㅠㅠ
94_24_22,94_24,94,22,"동생이 가보구 싶다해서 브런치빵뷔페 다녀왔어요. 손님이 많아 약간 어수선한 느낌이 있지만 다양한 빵을 한번에 먹을 수 있어 좋았어요. 제일 맛있게 먹은 빵은 소금빵 입니다. 그리구 샐러드가 신선해서 같이 먹기 너무 좋았어요. 슬라이스치즈 나 크림치즈 등도 아끼지 않아서, 맛있고 든든하게 먹고 왔어요! 후식으로 먹기 좋은 조각 케이크 과일도 간단히 있어 알차요~"
94_24_23,94_24,94,23,방학이라 아들과함께 브런치데이트를했는데 크리스마스분위기와 샐러드 빵과 스프 다양하게 즐길수 있어서 아들이 맛있다며 또오자고 하네요^^
94_24_24,94_24,94,24,"키크고 마른 남직원, 키좀작고 통통한 남직원이 계셨어요 이따 먹을거라 아아 하나 얼음만 빼고 주문했어요 물이랑샷 양은 그대로고 여기서 얼음만 빼는게맞는거아닌가요? 제 커피 키큰직원이 만들던데 물로 채워주냐고 물어본것도 아니고 음료 받았는데 얼음은 빼고 물을 끝까지 채워주셨더라고요 물을 끝까지 채워주시면 맛이연해지잖아요? 받마자마 얼음빼고 달라하면 물을 채워주냐고 키크고 마른 남자직원한테 말했더니 아무말도 안하고 어쩌라는 표정으로 쳐다만 보더라구요 애초에 미리 물어보던지 손님이 물어보면 뭐라 말이라도해야지 싸가지없게 저딴 표정으로 쳐다보고 말도 안하면 어쩌라는거죠 키작은 남직원이 보다가 다시만들어주겠다며 다시주셨는데 키큰직원때매 기분 잡칠뻔했는데 다른직원은 친절해서참았네요 싸가지없는 직원 응대교육 다시해야할듯"
94_24_25,94_24,94,25,맛있게 먹느라 사진도 못찍었어요^^
94_24_26,94_24,94,26,9900원에 빵 뷔페를 즐길 수 있다니ㅠㅠ 너무 혜자에요... 그리고 여기 빵 다 맛있지먼 특히 소금빵이 진짜 맛나더라구요!!!! 진짜 바삭하고 계속 먹게되요...!! 테이크아웃 red bag도 가성비 좋지만 빵뷔페도 추천합니다!
94_24_27,94_24,94,27,주기적으로 생각나는 에브리데이크리스마스!!
94_24_28,94_24,94,28,빵순이 빵돌이 여러분 여기입니다. 이 물가에 이 가격이라니 오래오래 유지되기를 바랍니다
94_24_29,94_24,94,29,가성비 최고예여~!^^
94_24_30,94_24,94,30,"사장님~~~~~~~?! 정말 이래도 되는겁니까.??? 이 가격에 이리 퍼주시면 뭐~~남나요??ㅠㅠ 신선한 재료에 샐러드,샌드위치 재료,바로 바로 채워주시는 다양한 빵 등~ 9,900원에 진짜 뭐 남나???싶을 정도로.. 미안할 정도로 너무 가성비 좋아요~~ 빵 맛을 봤으니 포장을 안해올수가 없....^^;;;; 평일 오전인데도 사람이~~~~~~ㄷㄷㄷ 다음엔 인천 엄마들 끌고~여기서 브런치 먹어야겠어요~~ 오래오래~~가성비 맛집으로 남아주세요~~~~~^^"
94_25_1,94_25,94,1,빙수가 생각나서 찾던중 ᆢ 분위기도 예뿌고 맛도좋은곳을 찾았는데 딱 제 스탈인곳을 찾았어요 😻 밤리단길 오릴리 이곳이요 ᆢ 인테리어도 넘나 예뿌고 깔끔하고 망고빙수도 최고 맛있어요 ᆢ 또 올꺼예요~~~~😘😊😝😚😋
94_25_2,94_25,94,2,빙수와 디저트 종류가 많아서 여러명이서 오면 더 좋을거같아요!! 저녁에와서 도넛종류가 좀 빠져있었어요 담엔 더 일찍와야겠어요!! 공간도 넓고 좌석도 많아요 빙수 진짜 눈처럼녹고 미숫가루같은 소스 넘 맛있어요!!
94_25_3,94_25,94,3,오랜만에 남자친구랑 데이트하러 카페 왔는데 문 열자마자 매장이 너무 예뻐서 놀랐어요🫢 일반 테이블은 물론 쇼파석도 다 너무 분위기 있었고 특히 테라스석?비 조금씩 오는 날에는 꼭 여기로 오세요 낭만최고입니다!! 솔직히 이렇게 예쁜데 디저트 맛은 그럭저럭이겠지 하면서 먹었는데 웬걸 케이크 음료 둘 다 너무 맛있었어요🥺과자..?같은게 올라가 있는 케이크가 흑임자바스크치즈케이크인데 이건 여기 오시면 꼭 드셔보시길 추천해 드릴게요ㅠ! 카페 사장님도 친절하시고 화장실도 청결했습니다! 일산 오시면 꼭 오세요;)
94_25_4,94_25,94,4,"지인분이 인생 망고 빙수라고 꼭 먹어보라 해서 방문했는데..진짜 너무 맛있어요!! 밤리단길이라 주차 걱정했는데, 매장 앞에 주차 자리도 몇개 있고 저녁에 오니까 조용하니 좋더라고요 ㅎㅎ 매장 인테리어도 예뻐서 사진찍기 좋아요!"
94_25_5,94_25,94,5,카이막 처음 먹어보는데 맛있는 것 같아요! 카페 분위기도 좋고 너무 시끄러운 분위기도 아니라서 대화하기도 충분하구요! 커피도 맛있고 전체적으로 만족스러운 카페입니다! 밤리단길 오시면 한번씩 오셔도 좋을 것 같아요.
94_25_6,94_25,94,6,가족들과 점심먹고 검색한 곳 첫 방문인데 이미 리뷰가 좋아서 방문했는데 매장들어오니 아 이래서 유명하구낭싶었어요 빵도 음료도 빙수등 다양한메뉴에 맛도 보장된것 같아요 매우 만족스러웠어요 다음에 또 방문할듯요🫶
94_25_7,94_25,94,7,망고빙수는 많이 파니까 이왕이면 애플망고 빙수로~!! 조금 더 특별한 망고빙수로 먹어보고 싶어서 데이트 코스로 오릴리를 선택했어요^^ 자리가 없어서 아쉽긴 했지만 매장앞에 주차 공간이 있어서 좋았고 아기자기 예쁜 인테리어가 사랑스럽고 창문 넘어 살랑살랑 바람 따라 움직이는 나무들이 너무 시원하니 보기 좋더라구요^^  설레이는 마음으로 주문한 애플망고 빙수는 진짜 너무너무 맛있었어요~!! 우유 빙수 베이스도 망고랑 조화가 너무 적절했고요 그냥 말이 필요없습니다^^!! 드셔보세욧!! 재방문 곧 또 하게 될것같아욤😍👍
94_25_8,94_25,94,8,망고빙수 너무 맛있어서 또 먹으러 왔어요🥰 도넛도 맛있고 망빙도 맛있고✨ 엄마랑 강아지 데리고 도란도란 얘기하기 너무 좋아요💕
94_25_9,94_25,94,9,"아이가 망고빙수를 좋아해서 집근처 카페가 아니라 30분 운전해서 다른동네에서 왔는데, 멀리서 온 시간이 아깝지않네요!!^^ 빙수가~입에서 사르르르 녹네요. 냉동빙수와 차원이 다릅니다~😊 카이막도 너무 맛있어요~ 도넛도 맛있다는데 여기있는거 다 먹어보고싶네요!! 추천합니다~"
94_25_10,94_25,94,10,"오릴리카페의 대표 메뉴 망고빙수는 🥭이미 너무 유명한 시그니처 메뉴 에욧 🥭눈꽃팥빙수도 직접 만든 수제 팥과 쫀득한 떡 이 너무 맛있어요감성적인 인테리어와 옆쪽에 주차공간이 마련돼 있어 주차걱정도 없네요 비주얼과 맛, 편의성 모두 만족스러운 여름철 추천 디저트 카페네요 🫶🏻"
94_26_1,94_26,94,1,뷰 이쁜곳에서 라떼 먹으러 친구랑 왔는데 신메뉴 버터스카치라떼 나와서 같이 시켜봤어요!!! 넴드 커피 맛집인데…..버터스카치크림라떼는 왜 또 맛있는건가요…날도 좋아 제대로 힐링하고 갑니다…🫶🏻💚💚💚
94_26_2,94_26,94,2,일요일 3시쯤에 왔어요! 마지막 자리 하나있어서 웨이팅 없이 들어왔어요 아이스아메리카노 산미없는 것으로 시켰는데.. 산미맛이 나요...ㅋㅋㅋㅋ 근데 맛있어요!! 그리고 레몬 샤케라또? 도 시켰는데.. 레몬청 얼린 맛..? 분위기 좋은 카페였습니다!
94_26_3,94_26,94,3,너무 좋아하는 카페~~♡밤리단길 카페 중에서도 커피가 정말 맛있는 상위 카페라서 너무 좋아해서 지인분들 모시고 왔을때. 칭찬 받는 카페~~^^ 진짜 애정하는 카페~~ 아메리카노도 맛있지만 라떼와 쑥라떼도 와우~~
94_26_4,94_26,94,4,"커피도 맛있고, 친절하시고, 분위기도 좋아요! 혼자 시간보내고 가기도 좋은 것 같아요ㅎㅎ 다음에 또 오겠습니다~!"
94_26_5,94_26,94,5,"그제 아침엔 일산 네임드커피에서 테이크아웃 ☕ 진한 향과 깊은 맛이 인상적이었던 동네 로스터리 💭 게다가 방문 포장 시 할인까지 해주셔서 기분까지 좋아졌어요 😊 맛도, 가격도, 분위기도 모두 만족! 다음에 또 갈 예정입니다 🔁✨"
94_26_6,94_26,94,6,쑥라떼 블루베리스무디 아이스크림케이크.. 달달하고 맛있는 디저트를 좋아하는 사람에게 최고의 조합이었습니다.. 아이스크림 케이크는 처음 먹어봤는데 라즈베리와 바닐라아이스크림과 쫀득한 빵시트가 진짜 맛있어서 다시오면 또 시킬려구요..🥹🥹🍰🍰 너무 맛있었습니당
94_26_7,94_26,94,7,분위기도 너무좋고 디저트랑 커피맛은 말모말모 테라스 날씨라 테라스에서도 사진 너무잘나오고 너무 예뻐요! 특히 아이스크림 케이크는 너무맛나서 기절할뻔… ♥
94_26_8,94_26,94,8,초록의 통창과 간지나는 실내 분위기 무엇보다 맛있는 커피에 매료되었어요♡ 자주 올께요❤️👍
94_26_9,94_26,94,9,뷰도 좋고 커피맛도 너무 최고 ㅠㅠ 프토도 맛있어서 자주 오고싶은 곳이에오 ..🥹🫶🏻 프렌치토스트는 필수로 먹기!!!! 제발제발 •• 또 올게요 ♥ ♥
94_26_10,94_26,94,10,분위기 너무 이뻐요 ㅎㅎㅎ 맛도 최고
94_26_11,94_26,94,11,"제가 원래 리뷰 잘 안 쓰는데, 사장님도 너무 친절하시고 논커피도 맛있어서 리뷰써요! 커피는 부담스럽고 에이드/주스 종류는 달아서 싫으신분들 레몬 샤케라또 꼭 드셔보세용…제 인생논커피…🤍🍋 가까우면 자주갈텐데 ㅠㅠ 다음에 일산오면 또 방문할게요!"
94_26_12,94_26,94,12,넛트라떼 많이달지않고 맛있어요
94_26_13,94_26,94,13,커피집 소개받아서 왔는데 커피랑 티라미수 조화가 너무 잘어울립니다. 특히 커피는 직접로스팅하셔서 그런지 일산에서 제일 맛있는 거 같아요. 테라스뷰에 LP노래가 나와 좋은시간보내고 갑니다. 직원분도 친절하시고 종종 커피먹으러 올게요.
94_26_14,94_26,94,14,분위기 맛집 네임드 커피! 밤리단길 카페중에 접근성 좋고 주차도 가능해서 좋아요 ㅎㅎ 분위기도 차분하구 음악도 좋아요 무엇보다 케이크가 맛있네요 티라미수 꼭 드세용 ❤️❤️ 크림이 녹아서 좀 흐물텅해보이지만 맛있어요 ㅋㅋ 아이스크림 올라간 쿠키도 짱존맛이에요
94_26_15,94_26,94,15,날이 너무 더워서 지나가다 들어온 카페🤍 근처에 일정이 있는데 일찍 나가기 아쉬운 매장이네오!!!!!! 인테리어도 예쁘고 나중에 책 읽으러 오고싶어요!! 예쁜 엽서도 샀음+_+ 부자되세요 사장님~!
94_26_16,94_26,94,16,커피와 디저트 다 맛있어요☺️ 노래도 좋습니닷 맛있는 음식먹고 편안한 공간 즐기고갑니다
94_26_17,94_26,94,17,네임드는 말해뭐해 ~ 디저트 짱
94_26_18,94_26,94,18,프토랑 커피 전부 너무 맛있습니다✨ 인테리어도 블랙&화이트로 감성 낭낭하고 음악도 너무 좋아요💝
94_26_19,94_26,94,19,카페 시원하고 인테리어 멋져용
94_26_20,94_26,94,20,분위기가 좋고 커피가 정말맛있습니다!! 전에 프렌치토스트도 같이 먹었었는데 프토도 정말 최고였습니다!!
94_26_21,94_26,94,21,"평소엔 좋은 리뷰만 남기고 웬만하면 칭찬하는 편인데 이건 아니다 싶어서 솔직한 리뷰 남깁니다. 매장 들어서자마자 파리가 날고 테이블은 전부 더러워 당황스러웠습니다. 의자엔 머리카락이 잔뜩 붙어있고, 동행은 비염이 도져 환절기가 아님에도 둘 다 재채기를 엄청 했네요. 화장실 상태도 실망스러웠는데 핸드워시 용기엔 빨간 곰팡이가 있어 손 씻기 망설여지더라고요. 음료도 생 레몬을 간 스무디라길래 주문했으나 설명과 다른 요거트 맛이었으며 맛이 없었어요. 결정적으로 직원 분께서 앞치마를 입고 매장 밖 화단에서 강아지와 노는 모습이 매우 위생적으로 불안했습니다. 커다란 강아지가 흙을 잔뜩 튀기고 매달렸는데 쓰다듬어주다 들어와서 음료를 만드시더라고요. 손을 씻으셨는지 모르겠습니다. 기대하고 갔으나 재방문 의사 없습니다."
94_26_22,94_26,94,22,분위기맛집🎧  은은한 음악과 커피 ☕️  내맘속에 저장😉
94_26_23,94_26,94,23,"아 라떼 맛집,, 디저트 맛집,, 따뜻한 라떼, 아이스 라떼인데 둘다 고숩고 맛있구요! 친구가 따뜻한 라떼 우유 폼이 너무 맛있었데요 뷰드럽구 달달한거 땡겨서 아이스크림케이크 시켰는데 어디 가도 있는 디저트 아니구 처음 먹어보는 디저트라 더 좋았아요!  쫀득한 아이스크림에 새콤한 라즈베리퓨레 너무 잘 어울렸어요! 밑에 케이크 시트도 촉촉하니 맛있었습니다"
94_26_24,94_26,94,24,맛있어용 진한 맛 좋아해서 플렛화이트 주문했는데 역시 진해서 좋아요 하트 아트도 이쁨
94_26_25,94_26,94,25,커피가 맛있고 커피 산미가 맘에 쏙들어요 디저트도 맛있고 뷰도 초록초록
94_26_26,94_26,94,26,항상 본점만 방문하다 정발산점은 처음 방문해봤는데 분위기 너무 좋구.. 왜 이제야 와봤나 싶어요 ㅜㅜ 커피맛은 말해뭐해 네임드가 네임드하구 앞으로 자주 올게요!
94_26_27,94_26,94,27,남편이 쿠키먹구 싶대서 급하게 찾은 카페 디카페인 +1000원 여긴 특이하게 티라미수케잌 밑에 부분이 과자같아요. 쿠키를 몰래 사온것은 감동. 화장실도 깨끗하여 감동. 밤리단길에서 주차가 되는 몇안되는 카페. 마카다미아 박힌 쿠키가 맛있네요
94_26_28,94_26,94,28,"분위기 좋고 커피도 맛있어서 자주오는데, 특히 원두가 가성비 좋고 맛있어서 자주 구매해요😊 산미 밸런스가 좋아요! 믿고 마십니다 늘👍🏻"
94_26_29,94_26,94,29,"전 서울 살아도 이거 먹으러 그래도 달에 2번은 일산에 옵니다 ㅎㅎㅎ 매번 1호점만 가다가 2호점 처음 와봤는데,, 역시나 골져스,,,💓 디저트는 물론이고, 필터커피 젤 잘 내려주시는 것 같아요,,,ㅠㅠㅠ 시간 되시면 1호점에 바치케도 먹으러 가보세요 여러분!!!😭😻😻"
94_26_30,94_26,94,30,아이스크림 올라간 프토에 아메리카노 조합은 국룰 💞
94_27_1,94_27,94,1,"쿠폰쓰자~~!!! 1+1 쿠폰이랑 무료배달쿠폰~^^ 음료는 자망코로 하고, 최소주문금액 모자라니 렌위치 NY 샌드위치도 하나 주문하고~~ㅎ 자망코는 믿고 마셔도 되는 보증된 맛~🍊🥭🥥 난 자몽맛이 조금 더 강했으면 싶다~ 살짝 덜 달아야 더 차갑고, 시원하게 느껴질듯..  렌위치 NY 샌드위치는 비프, 포크 파스트라미, 그릴드치킨~ 세종류의 고기 속재료에 구운 채소까지~ 마음에 쏙 든다 시즈널이 아닌 상시판매메뉴가 되었으면 좋겠다~♡"
94_27_2,94_27,94,2,☕️☕️ 아메리카노 맛있어요.
94_27_3,94_27,94,3,식구들과 밥먹고 한잔 했습니다 여전히 사람 많아서 자리 앉기는 힘들지만 분위기가 활기찬 스타벅스입니다
94_27_4,94_27,94,4,"매장 쾌적하고, 아메리카노 맛있어요. 직원들도 친절해요.🙂"
94_27_5,94_27,94,5,3호선 백석역 부근 21세기 병원 1층에 있어요. 🚙무료주차는 건물 지하에 1시간까지 가능해요.
94_27_6,94_27,94,6,매장넓고 직원분들 다 친절하십니다 바크콜 처음마셔봤어요 맛있어요! 매장 넓고 한가해서 좋아요.
94_27_7,94_27,94,7,매장 넓고 쾌적해서 좋아요.
94_27_8,94_27,94,8,화이트초콜릿모카 맛있어요👍👍
94_27_9,94_27,94,9,직원분들이 넘 친절하세요^^
94_27_10,94_27,94,10,생크림 카스테라 넘 맛있어요 =)
94_27_11,94_27,94,11,혼자 가도 좋고 책 읽기도 좋아요~~
94_27_12,94_27,94,12,☕️☕️
94_27_13,94_27,94,13,매장 넓고 쾌적해서 좋아요.
94_27_14,94_27,94,14,주말에 와서 쉬기 좋아요
94_27_15,94_27,94,15,바닐라크림 콜드브루 맛있어요👍👍
94_27_16,94_27,94,16,라이트 핑크자몽 벤티+과일생크림케익 먹었어요 조용하고 좋네요^^
94_27_17,94_27,94,17,샌드위치 맛있고 유자민트티 상큼하니 좋아요
94_27_18,94_27,94,18,민트티 맛 좋아요
94_27_19,94_27,94,19,
94_27_20,94_27,94,20,
94_27_21,94_27,94,21,자몽코코 맛있어용
94_27_22,94_27,94,22,매장 넓고 쾌적해서 ☕️커피 마시기 좋아요.
94_27_23,94_27,94,23,향도 좋고 맛있는 밀크티에요~ 마감시간인데도 불구하고 주변 정리가 잘 되어있어서 청결하니 좋았어요~
94_27_24,94_27,94,24,
94_27_25,94_27,94,25,3호선 백석역 부근 3개 스타벅스 중 한 곳이에요. 매장ㅈ넓고 쾌적해서 ☕️커피 마시기 좋아요.
94_27_26,94_27,94,26,
94_27_27,94_27,94,27,돌체콜드브루 맛있어요~ 점심시간에 방문 했는데 오래 기다리지 않았어요!
94_27_28,94_27,94,28,매장 넓고 쾌적하고 ☕️커피 마시기 좋아요.
94_27_29,94_27,94,29,
94_27_30,94_27,94,30,돌체라떼 맛있어요! 점심시간에 가서 오래기다릴거 같았는데 금방 나왔어요~
94_28_1,94_28,94,1,모닝커피 한 잔 하기 좋아요. 드라이브스루 이용시에도 편리해요. 🚙주차장은 없습니다!!
94_28_2,94_28,94,2,오랜만에 왔는데 친절하시고 여전히 좋네요. 잘 먹었습니다
94_28_3,94_28,94,3,"주차 불가 매장이지만, DT이용 편리하고, 매장도 비교적 최근에 리모델링해서 깔끔합니다."
94_28_4,94_28,94,4,커피가 맛있고ᆢ직원들 친절해요.
94_28_5,94_28,94,5,☕️☕️ 커피가 맛있어요.^^
94_28_6,94_28,94,6,DT점이라 종종 이용하는 스타벅스입니다 직원분들 다 친절하고 서비스가 빨라 좋습니다
94_28_7,94_28,94,7,3호선 백석역 앞에 있는 DT점으로 차량 이용시에도 편리해요.
94_28_8,94_28,94,8,A cup of coffee in the morning~~☕️🥤
94_28_9,94_28,94,9,슈라떼는 이 지점이 최고!! 음료도 많이주시고(커스텀) 휘핑도 많이 부탁하면 휘어질 정도로 주심 무엇보다 이번 슈라떼부터 위에올라가는 슈크림이 동물성 생크림이 아닌 식물성 생크림으로 느끼하게 바뀐 지점들이 많은데 백석역dt점은 바닐라빈이 콕콕박힌 제대로 된 동물성 슈크림으로 주심!! 슈라떼는 꼭 여기서 드세요 + 직원분들도 너무 친절하시고 매장 자체도 쾌적함
94_28_10,94_28,94,10,아메리카노 맛있어요.
94_29_1,94_29,94,1,동생 30살 생일이라 급하게 레터링 도시락 케이크 생각했는데 원하는 디자인과 정말 똑같이 만들어 주셨어요!! 이전에도 지인 생일에 주문했었는데 맛있어서 생각나길래 또 이용했네요~~ 일산 레터링 케이크 전문 1위👍🏻예쁘게 만들어 주셔서 감사합니다 : ) 동생이 너무 예뻐서 먹기 아깝다며 포크 들고 주저주저 하는 모습에 흐믓했어용 또 이용할게요!! 더위 조심하세요◠‿◠
94_29_2,94_29,94,2,첫 돌 기념 선물로 맞춘 사진+레터링 케익인데 너무 만족 스럽네요🫶🏻 선물할때 너무 뿌듯했습니다. 리뷰이벤트도 있어서 영수증 요청했는데 센스 있게 멘토스까지👍🏻 다음에 또 방문할게요 : ) 감사합니다!
94_29_3,94_29,94,3,도시락 케이크에는 디자인이 많이 들어갈 수 없다는 곳도 많은데 여기는 정말 마음에 들게 디자인 해주셨어요 🤍 큰케이크는 부담스러웠는데 도시락 케이크로 너무 예쁘게 제작해주셔서 감사합니다 💕
94_29_4,94_29,94,4,창립 1주년 기념파티로 주문했는데 너무너무 만족합니다 :) 앞으로 기념일마다 이용할거예요 👍
94_29_5,94_29,94,5,완전 아기자기하고 디테일도 살아있고 진짜 귀엽고 예쁜 것 같아요 ㅠㅠ! 다음에도 또 이용할게요
94_29_6,94_29,94,6,"문구 요청도 꼼꼼히 반영해주시고, 디자인까지 예뻐서 받는 사람이 정말 감동했어요. 다음에도 꼭 재주문할게요!ㅎㅎ  너무 예쁘고 받는 사람들이 좋아해서 세번째 주문했어요!!! 다음에도 주문할게요!! 실물이 오만배 예뽀요ㅠ"
94_29_7,94_29,94,7,케이크주문제작했는데 완전깔끔하고 맛도 너무좋아요◡̈ 케이크찾으러 갔는데 가게안이 너무이뻐서 사진엄청 찍구나왔어요! 사장님도 예약전까지 연락오셔서 안내해주시고! 믿고 다음에도 또 맡길게요❤️
94_29_8,94_29,94,8,"처음으로 사보는 레터링 케이크인데, 여기서 하기 잘했다는 생각만 들더라고요 처음 사진 드렸을때 구현하기 어려우실 것 같아 우려가 많이 되었는데 생각보다 실물이 너무 영롱해서 너무 설레고 기뻤습니다 😆😆"
94_29_9,94_29,94,9,남자친구 생일이라 직접 도안 그려서 주문드렸는데 생각보다도 더 예쁘게 정말 잘 해주셨어요!!🥹 딱 제가 원하던 그림체와 색감이었습니다💓 다음에 또 주문하고 싶어요!!
94_29_10,94_29,94,10,남자친구랑 곧 기념일이라 주문제작 케이크 찾아보다가 달다구리 인스타 피드보니 이쁜 디자인이 많아서 여기로 예약했어요😀 실물이 훨씬 이뻐요!! 앞으로 주문제작할 일 있으면 또 여기서 예약하려구용
94_29_11,94_29,94,11,무인 케이크 가게여서 너무 편했어요 ! 디자인도 예약할 때 사진으로 봤던 거랑 똑같이 넘 예뻣습니당
94_29_12,94_29,94,12,퇴사를 앞둔 동생한테 선물해주려고 케이크 제작주문했습니다! 이전에도 몇번 이용했는데 맛있고 너무 예쁘게 만들어주셔서 이번에도 또 이용했어요🎀🩷 이번엔 그림도안으로 했는데 너무 귀엽게 만들어쥬셔서 감사했습니다! 무엇보다 픽업하는게 까다롭지 않아서 너무 편하게 이용했습니다 그리고 도비 캐릭터 어떤데는 자칫 이상하게 그려주시는데도 있던데 🥹 이아이는 요정처럼 잘 그려주셔서 ㅎㅎㅎ 실물보다 귀여운거 같아요!
94_29_13,94_29,94,13,"다섯 번째로 주문했는데도 늘 기대 이상이에요! 이번 레터링 케이크도 디자인부터 색감, 글씨체까지 너무 예쁘고 정성 가득했어요❤️ 엄마도 정말 좋아하셨고, 맛도 부드럽고 달지 않아서 모두가 만족했답니다🥰 항상 믿고 주문하는 곳이에요ㅎㅎ 다음에도 또 주문할게요🧡💚"
