storeid,wide_area,basic_area,storename,category,category_top,rating,address,url,hon0_index_final,summary_bullets,summary_bullets_json
3_94_50,경기도,일산동구,고양시어린이교통공원,근린공원,공원,3.66,경기 고양시 일산동구 강송로 14 고양시 어린이교통공원,https://map.naver.com/p/entry/place/18367309?placePath=%2Fhome,42.4,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_1,경기도,덕양구,꽃우물 블루베리 농장,주말농장,기타,3.0,경기 고양시 덕양구 대주로84번길 190-42,https://map.naver.com/p/entry/place/1706793403?placePath=%2Fhome,70.6,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""예약없이도 방문가능한 블루베리 체험농장 일정 중간에 시간이 남아서 방문했는데 사장님 내외분이 너무 좋으셔서 아이들과 직접 따면서 유익한 시간을 보낼 수 있었다.""]"
3_93_2,경기도,덕양구,아쿠아필드 고양,워터파크,공원,4.48,경기 고양시 덕양구 고양대로 1955 스타필드 고양 4층,https://map.naver.com/p/entry/place/1555184750?placePath=%2Fhome,70.8,"- 수영하고 찜질방에서 푹쉬다온날 생각했던것보다 사람이 많지 않아서 너무 좋았고 아이들과 가기 딱 좋은곳~~ 아이들이 파란그물놀이터가 없어져서 많이 아쉬워했다 왕돈까스 크고 양이 많아서 둘이 먹어도 될
- 아쿠아필드 고양점 사우나 찜질방 편의시설 구비가 잘 되어 있어 무더위를 날리려 아쿠아필드를 다녀왔는데 아이들이 많아 정신없을 수 있다.
- 아쿠아필드가 9am부터 운영한다고 해서 주말에 일찍 체크인하려고 갔는데 북측주차장에서 3번 게이트가 열리고 체크인은 9시부터 할 수 있다.
- 경기북부권역에 이정도 규모의 워터파크는 없다고 할 정도로 만족스러운 하루를 보내고 귀가했다.
- 아쿠아필드는 가족단위 고객이 많기 때문에 아이들 공간과 어른들을 위한 공간이 분리되어 있다.
- 불가마에서 타올을 돌리며 열기를 퍼뜨리는 순간 공기가 달라지는데 아로마 오일 덕분에 땀만 흘리는 시간이 아니라 심신이 동시에 정화되는 느낌이었다.","[""수영하고 찜질방에서 푹쉬다온날 생각했던것보다 사람이 많지 않아서 너무 좋았고 아이들과 가기 딱 좋은곳~~ 아이들이 파란그물놀이터가 없어져서 많이 아쉬워했다 왕돈까스 크고 양이 많아서 둘이 먹어도 될"", ""아쿠아필드 고양점 사우나 찜질방 편의시설 구비가 잘 되어 있어 무더위를 날리려 아쿠아필드를 다녀왔는데 아이들이 많아 정신없을 수 있다."", ""아쿠아필드가 9am부터 운영한다고 해서 주말에 일찍 체크인하려고 갔는데 북측주차장에서 3번 게이트가 열리고 체크인은 9시부터 할 수 있다."", ""경기북부권역에 이정도 규모의 워터파크는 없다고 할 정도로 만족스러운 하루를 보내고 귀가했다."", ""아쿠아필드는 가족단위 고객이 많기 때문에 아이들 공간과 어른들을 위한 공간이 분리되어 있다."", ""불가마에서 타올을 돌리며 열기를 퍼뜨리는 순간 공기가 달라지는데 아로마 오일 덕분에 땀만 흘리는 시간이 아니라 심신이 동시에 정화되는 느낌이었다.""]"
3_93_3,경기도,덕양구,통일워터파크,워터파크,공원,4.38,경기 고양시 덕양구 대양로 25,https://map.naver.com/p/entry/place/1625114161?placePath=%2Fhome,57.8,"- 방갈로 평상의 예약 방식을 온라인으로 바꾸고 시설물 청결에 좀더 신경 써주길 바란다.
- 방갈로 평상의 예약 방식을 온라인으로 바꾸고 시설물 청결에 좀더 신경 써 주길 바란다.
- 다른곳에 비해 가격대가 저렴하여 검색 후 방문했는데 전체적으로 관리가 정말 안되는 느낌이었다.
- 수영장 바닥이 옥이라 물도 더 깨끗해보이고 관리를 잘해 놓아서 아이들과 놀기 좋아요. 단점은 화장실이 좀 불편하고 음식물 쓰레기 외에 모든 쓰레기는 본인이 봉투에 담아 다 가져가야 한다.","[""방갈로 평상의 예약 방식을 온라인으로 바꾸고 시설물 청결에 좀더 신경 써주길 바란다."", ""방갈로 평상의 예약 방식을 온라인으로 바꾸고 시설물 청결에 좀더 신경 써 주길 바란다."", ""다른곳에 비해 가격대가 저렴하여 검색 후 방문했는데 전체적으로 관리가 정말 안되는 느낌이었다."", ""수영장 바닥이 옥이라 물도 더 깨끗해보이고 관리를 잘해 놓아서 아이들과 놀기 좋아요. 단점은 화장실이 좀 불편하고 음식물 쓰레기 외에 모든 쓰레기는 본인이 봉투에 담아 다 가져가야 한다.""]"
3_93_4,경기도,덕양구,고양어린이박물관,박물관,박물관,4.31,경기 고양시 덕양구 화중로 26 고양어린이박물관,https://map.naver.com/p/entry/place/33997463?placePath=%2Fhome,68.7,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""박물관 답게 교육적인 요소가 곳곳에 있어 아이와 함께 시간보내기 좋고 다양한 체험이 가능해서 좋아요."", ""아이들과 처음 방문했는데 공간 하나하나 모두 창의적이고 체험할 거리들이 많아서 너무 잘 놀았어요. 아이들이 좋아해서 다음에 또 방문 예정입니다.""]"
3_93_5,경기도,덕양구,고양워터파크,워터파크,공원,3.0,경기 고양시 덕양구 호국로 1475 고양워터파크,https://map.naver.com/p/entry/place/1220275257?placePath=%2Fhome,66.0,"- 처음 방문한 곳인데 대기시간도 짧고 예약이 어려울까 걱정했는데 자리 위치도 잘 설명해줘서 좋았고 무엇보다 데크가 생각보다 넓어서 만족했다.
- 고양워터파크는 아이들과 물놀이 하기에 적합한 장소임에는 틀림없지만 아이들이 즐겁게 놀지는 못했지만 준비해서 간 음식으로 기분이 좋아졌고 고기도 구워먹을 수 있고 라면도 끊여먹고
- 고양워터파크는 아이들과 물놀이 하기에 적합한 장소임에 틀림없지만 아이들이 즐겁게 놀지는 못했지만 준비해서 간 음식으로 기분이 좋아졌고 평상 대여로 고기 구워먹고 놀기 좋고 수질관리와 시설관리를 잘 하는
- 아이들과 부모님이 가서 놀기는 좋으나 어른끼리 가기는 물이 얕아 비추이고 평상 대여로 고기 구워먹고 놀기 좋고 수질관리와 시설관리를 잘 하는거 같아 만족한다.
- 오픈 첫날 방문했는데 물이 깨끗하고 친절하고 관리 잘되어있고 사람이 많지 않아 너무 만족하고 즐겁게 놀다 왔다.
- 수영장과 부대시설들을 관리하는 곳이라 규모면에서 타 수영장에 비해 깨끗해요. 실내 샤워장 샤워기 5개라 복잡하지만 야외 샤워장은 뜨순물이 나오면 좋을 것 같아요.","[""처음 방문한 곳인데 대기시간도 짧고 예약이 어려울까 걱정했는데 자리 위치도 잘 설명해줘서 좋았고 무엇보다 데크가 생각보다 넓어서 만족했다."", ""고양워터파크는 아이들과 물놀이 하기에 적합한 장소임에는 틀림없지만 아이들이 즐겁게 놀지는 못했지만 준비해서 간 음식으로 기분이 좋아졌고 고기도 구워먹을 수 있고 라면도 끊여먹고"", ""고양워터파크는 아이들과 물놀이 하기에 적합한 장소임에 틀림없지만 아이들이 즐겁게 놀지는 못했지만 준비해서 간 음식으로 기분이 좋아졌고 평상 대여로 고기 구워먹고 놀기 좋고 수질관리와 시설관리를 잘 하는"", ""아이들과 부모님이 가서 놀기는 좋으나 어른끼리 가기는 물이 얕아 비추이고 평상 대여로 고기 구워먹고 놀기 좋고 수질관리와 시설관리를 잘 하는거 같아 만족한다."", ""오픈 첫날 방문했는데 물이 깨끗하고 친절하고 관리 잘되어있고 사람이 많지 않아 너무 만족하고 즐겁게 놀다 왔다."", ""수영장과 부대시설들을 관리하는 곳이라 규모면에서 타 수영장에 비해 깨끗해요. 실내 샤워장 샤워기 5개라 복잡하지만 야외 샤워장은 뜨순물이 나오면 좋을 것 같아요.""]"
3_93_6,경기도,덕양구,쥬쥬랜드,동물원,기타,4.35,경기 고양시 덕양구 원당로458번길 7-42 쥬쥬랜드,https://map.naver.com/p/entry/place/1008136590?placePath=%2Fhome,75.9,"- 쥬쥬랜드에 아이와 함께 방문했는데 생각보다 퀄리티가 높았던 로봇 공연은 음악과 조명이 어우러져 멋졌고 동물들과 가까이서 교감할 수 있어 인상 깊었다.
- 40개월 아이와 처음 방문했는데 너무 좋아하고 야외에 별도로 표 구매해서 탈 수 있는 기차, 바이킹, 회전목마, 전자동 자동차 놀이기구도 있고 모래놀이존도 있어서 아이가 더 신나했다.
- 쥬쥬랜드에 아이와 함께 방문했는데 생각보다 훨씬 퀄리티가 높았던 로봇 공연은 음악과 조명이 어우러져 정말 멋졌고 동물들과 가까이서 교감할 수 있어 인상 깊었다.
- 파충류관이 새로 생겨서 좋았고 동물원도 깔끔해서 더 좋아써요.","[""쥬쥬랜드에 아이와 함께 방문했는데 생각보다 퀄리티가 높았던 로봇 공연은 음악과 조명이 어우러져 멋졌고 동물들과 가까이서 교감할 수 있어 인상 깊었다."", ""40개월 아이와 처음 방문했는데 너무 좋아하고 야외에 별도로 표 구매해서 탈 수 있는 기차, 바이킹, 회전목마, 전자동 자동차 놀이기구도 있고 모래놀이존도 있어서 아이가 더 신나했다."", ""쥬쥬랜드에 아이와 함께 방문했는데 생각보다 훨씬 퀄리티가 높았던 로봇 공연은 음악과 조명이 어우러져 정말 멋졌고 동물들과 가까이서 교감할 수 있어 인상 깊었다."", ""파충류관이 새로 생겨서 좋았고 동물원도 깔끔해서 더 좋아써요.""]"
3_93_7,경기도,덕양구,한국항공대학교 항공우주박물관,박물관,박물관,3.0,경기 고양시 덕양구 항공대학로 76-9 한국항공대학교 항공우주박물관,https://map.naver.com/p/entry/place/11608349?placePath=%2Fhome,48.0,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""최신 정보 업데이트 전혀 안되어있고 박물관 내 할만한 시뮬레이션 하나는 고장나있고 먼지쌓여있고 관리가 전혀되지 않은 느낌이며 관람객 탓을 하며 상당히 불친절하다."", ""체험패키지를 신청하면 직접 그 비행기 내부를 투어시켜주는데 설명을 재미있게 잘 해줘서 좋았다."", ""한국항공대학교 부설 항공우주박물관은 전시 내용이 유익하고 연계된 체험 프로그램 특히 A300 항공기 내부 견학 등이 특색 있다.""]"
3_93_8,경기도,덕양구,북한산,산,기타,3.0,경기 고양시 덕양구 대서문길 375,https://map.naver.com/p/entry/place/11491416?placePath=%2Fhome,53.6,"- 서울 근교에서 인기 좋은 북한산에 다녀왔는데 전에는 북한산으로 올라가서 능선을 타고 도봉산으로 내려오곤 했었는데 이제는 힘이 들고 올라가면서 땀 흘리고 하니 기분이 좋았다.
- 날씨 좋은 날 북한산 트레킹을 다녀왔는데 국녕사와 능선을 오르내리며 철봉과 바위를 타는 맛이 일품이다.
- 서울에서 가장 높은 곳인 북한산 정상을 찍고 내려왔는데 정상에 오르면 보여주는 광경 역시 아름답고 멋진 것 같다.
- 한반도 서부, 서울과 경기도 북부에 솟아있는 명산으로 높이는 835.6m로 서울시 주변에서 가장 높으며 주봉인 백운대를 중심으로 북쪽 인수봉과 남쪽 만경대의 3봉이 삼각형으로 놓여 있다.
- 북한산성탐방지원센터 코스는 아이와 함께 걷기에도 좋은 곳으로 백운대까지는 못가지만 북한동 역사관까지는 길이 좋아 충분히 갈 수 있다.
- 북한산 국립공원은 날씨가 좋아 매주 방문하고 있는 북한산으로 등산을 다녀왔는데 공기도 좋고 경치도 좋아서 잘 다녀왔어요.","[""서울 근교에서 인기 좋은 북한산에 다녀왔는데 전에는 북한산으로 올라가서 능선을 타고 도봉산으로 내려오곤 했었는데 이제는 힘이 들고 올라가면서 땀 흘리고 하니 기분이 좋았다."", ""날씨 좋은 날 북한산 트레킹을 다녀왔는데 국녕사와 능선을 오르내리며 철봉과 바위를 타는 맛이 일품이다."", ""서울에서 가장 높은 곳인 북한산 정상을 찍고 내려왔는데 정상에 오르면 보여주는 광경 역시 아름답고 멋진 것 같다."", ""한반도 서부, 서울과 경기도 북부에 솟아있는 명산으로 높이는 835.6m로 서울시 주변에서 가장 높으며 주봉인 백운대를 중심으로 북쪽 인수봉과 남쪽 만경대의 3봉이 삼각형으로 놓여 있다."", ""북한산성탐방지원센터 코스는 아이와 함께 걷기에도 좋은 곳으로 백운대까지는 못가지만 북한동 역사관까지는 길이 좋아 충분히 갈 수 있다."", ""북한산 국립공원은 날씨가 좋아 매주 방문하고 있는 북한산으로 등산을 다녀왔는데 공기도 좋고 경치도 좋아서 잘 다녀왔어요.""]"
3_93_9,경기도,덕양구,데이캠파크 고양점,체험여행,기타,3.0,경기 고양시 덕양구 호국로1907번길 202,https://map.naver.com/p/entry/place/1607165736?placePath=%2Fhome,75.9,- 여름휴가 마지막 일정으로 선택한 고양 데이캠파크는 아이들이 좋아하는 시설들이 한 곳에 모인 곳이다.,"[""여름휴가 마지막 일정으로 선택한 고양 데이캠파크는 아이들이 좋아하는 시설들이 한 곳에 모인 곳이다.""]"
3_93_10,경기도,덕양구,배다골 테마파크,테마파크,공원,4.2,경기 고양시 덕양구 배다골길 131,https://map.naver.com/p/entry/place/787187760?placePath=%2Fhome,61.1,"- 캠핑시 필요한 것들이나 대여 가능한 품목에 대한 자세한 설명과 배다골 검색시 캠핑 관련 공지가 바로 눈에 띄면 이용하기 더 편리할 것 같다.
- 비성수기라 9시30분 도착해서 대기후 바로 5번째 정도로 입장했는데 규모가 크지만 관리가 전혀 안되고 체험하는건 다 돈내야되고 환불받고 싶었다.
- 아이와 가기 좋고 주말 썰매 대기가 좀 있지만 아기가 너무 좋아해요. 겨울 눈썰매장도 좋아요.
- 캠핑시 가장 부피가 크다고 할수 있는 텐트.테이블.의자가 무료대여라는 장점이 있고 캠핑장비도 입장료에 포함되어 있어 좋다.","[""캠핑시 필요한 것들이나 대여 가능한 품목에 대한 자세한 설명과 배다골 검색시 캠핑 관련 공지가 바로 눈에 띄면 이용하기 더 편리할 것 같다."", ""비성수기라 9시30분 도착해서 대기후 바로 5번째 정도로 입장했는데 규모가 크지만 관리가 전혀 안되고 체험하는건 다 돈내야되고 환불받고 싶었다."", ""아이와 가기 좋고 주말 썰매 대기가 좀 있지만 아기가 너무 좋아해요. 겨울 눈썰매장도 좋아요."", ""캠핑시 가장 부피가 크다고 할수 있는 텐트.테이블.의자가 무료대여라는 장점이 있고 캠핑장비도 입장료에 포함되어 있어 좋다.""]"
3_93_11,경기도,덕양구,유진민속박물관,박물관,박물관,3.0,경기 고양시 덕양구 고양대로1670번길 78-11,https://map.naver.com/p/entry/place/13481655?placePath=%2Fhome,45.4,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""아이와 체험학습하기 좋고 만들기 좋아하는 사람이라면 누구든 대만족할 것이다.""]"
3_93_12,경기도,덕양구,중흥사,템플스테이,기타,3.0,경기 고양시 덕양구 대서문길 393,https://map.naver.com/p/entry/place/423890559?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_13,경기도,덕양구,서삼릉,세계문화유산,기타,4.3,경기 고양시 덕양구 서삼릉길 233-126,https://map.naver.com/p/entry/place/11663860?placePath=%2Fhome,65.3,- 서삼릉은 규모가 작아 20분이면 다 둘러볼 수 있지만 나머지 구간은 일반인은 못 가는 구간과 예약해야만 가 볼 수가 있다.,"[""서삼릉은 규모가 작아 20분이면 다 둘러볼 수 있지만 나머지 구간은 일반인은 못 가는 구간과 예약해야만 가 볼 수가 있다.""]"
3_93_14,경기도,덕양구,서서울 어린이천문대,천문대,기타,3.0,경기 고양시 덕양구 용두로 19,https://map.naver.com/p/entry/place/1404158045?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_15,경기도,덕양구,한국마사회 원당목장,테마공원,공원,3.0,경기 고양시 덕양구 서삼릉길 233-112,https://map.naver.com/p/entry/place/11882817?placePath=%2Fhome,67.2,"- 서울에서 1시간만 가면 되는 은행나무숲은 한국 마사회가 말을 관리하기 위해 운영하는 곳으로 일부 공간이 개방되어 누구든 입장 가능하다.
- 은행나무숲은 한국 마사회가 말을 관리하기 위해 운영하는 곳으로 일부 공간이 개방되어 누구든 입장 가능하다.
- 산책 겸 아이들과 시간을 보내기 위해 찾은 곳인데 무료입장이고 산책로가 잘 되어있어 좋다.
- 넓은 잔디밭에 말들이 한가롭게 쉬는 모습을 볼 수 있는 서삼릉은 사람에게 개방된 구역도 제한이 있어 방문객이 많을 경우 주차가 힘들 것 같다.","[""서울에서 1시간만 가면 되는 은행나무숲은 한국 마사회가 말을 관리하기 위해 운영하는 곳으로 일부 공간이 개방되어 누구든 입장 가능하다."", ""은행나무숲은 한국 마사회가 말을 관리하기 위해 운영하는 곳으로 일부 공간이 개방되어 누구든 입장 가능하다."", ""산책 겸 아이들과 시간을 보내기 위해 찾은 곳인데 무료입장이고 산책로가 잘 되어있어 좋다."", ""넓은 잔디밭에 말들이 한가롭게 쉬는 모습을 볼 수 있는 서삼릉은 사람에게 개방된 구역도 제한이 있어 방문객이 많을 경우 주차가 힘들 것 같다.""]"
3_93_16,경기도,덕양구,행주산성 역사공원,근린공원,공원,3.0,경기 고양시 덕양구 행주외동 140-8,https://map.naver.com/p/entry/place/19043778?placePath=%2Fhome,63.7,"- 행주산성 공원은 공연하는 사람들 때문에 편안한 휴식이 방해를 받고 있어 공연을 못하게 해주면 좋겠다.
- 행주산성역사공원은 해가 지는 모습을 한 눈에 볼 수 있는 곳으로 산책하기 좋고 편히 쉬다가기 좋은 곳이다.
- 행주산성역사공원은 한강변에 있기도 하고 해가 지는 모습을 한 눈에 볼 수 있는 곳으로 산책하기 좋고 편히 쉬다가기 좋은 곳이다.
- 행주산성 주변에 가볼만한 카페도 많고 역사공원에 들려 보는 것도 좋아요 산책로 뷰가 좋고 주차비도 저렴하며 산책하고 의자놓고 힐링하는 사람들도 있다.","[""행주산성 공원은 공연하는 사람들 때문에 편안한 휴식이 방해를 받고 있어 공연을 못하게 해주면 좋겠다."", ""행주산성역사공원은 해가 지는 모습을 한 눈에 볼 수 있는 곳으로 산책하기 좋고 편히 쉬다가기 좋은 곳이다."", ""행주산성역사공원은 한강변에 있기도 하고 해가 지는 모습을 한 눈에 볼 수 있는 곳으로 산책하기 좋고 편히 쉬다가기 좋은 곳이다."", ""행주산성 주변에 가볼만한 카페도 많고 역사공원에 들려 보는 것도 좋아요 산책로 뷰가 좋고 주차비도 저렴하며 산책하고 의자놓고 힐링하는 사람들도 있다.""]"
3_93_17,경기도,덕양구,고양가와지볍씨박물관,박물관,박물관,3.0,경기 고양시 덕양구 고양대로 1695,https://map.naver.com/p/entry/place/34585567?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_18,경기도,덕양구,고양한강공원,시민공원,공원,3.0,경기 고양시 덕양구 행주외동 500-6,https://map.naver.com/p/entry/place/1554682448?placePath=%2Fhome,58.7,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""행주산성 공원 주변 주차장 정비가 잘 되어 있어 자주 찾는 곳인데 주차비가 싸지 않지만 안전하게 아이랑 시간보내기 좋고 주차장이 여유있고 가격도 저렴합니다."", ""행주산성 공원 주변 주차장 정비가 잘 되어 있어 자주 찾는 곳인데 주차비가 싸지 않지만 안전하게 아이랑 시간보내기 좋아요 주차장이 여유있고 가격도 저렴합니다.""]"
3_93_19,경기도,덕양구,원두막주말농장,주말농장,기타,3.0,경기 고양시 덕양구 북한산로 473-7,https://map.naver.com/p/entry/place/19579114?placePath=%2Fhome,61.8,- 원두막 주말농장은 서울에서 가기 편하고 주변에 개천도 있어 하루 편히 쉬기 좋은 장소이다.,"[""원두막 주말농장은 서울에서 가기 편하고 주변에 개천도 있어 하루 편히 쉬기 좋은 장소이다.""]"
3_93_20,경기도,덕양구,성라피크닉장,테마공원,공원,3.0,경기 고양시 덕양구 충장로 380,https://map.naver.com/p/entry/place/1893483062?placePath=%2Fhome,58.9,"- 고양시 운영 예약 전용 취사 가능 피크닉장 회차별 5시간 이용 가능한 성라피크닉캠핑장은 화장실이 대박이고 안심반사경이 특이했다.
- 고양시 운영 예약 전용 취사 가능 피크닉장 회차별 5시간 이용 가능한 성라피크닉캠핑장은 화장실이 대박이고 불법촬영을 방지하는 안심반사경이 특이했다.","[""고양시 운영 예약 전용 취사 가능 피크닉장 회차별 5시간 이용 가능한 성라피크닉캠핑장은 화장실이 대박이고 안심반사경이 특이했다."", ""고양시 운영 예약 전용 취사 가능 피크닉장 회차별 5시간 이용 가능한 성라피크닉캠핑장은 화장실이 대박이고 불법촬영을 방지하는 안심반사경이 특이했다.""]"
3_93_21,경기도,덕양구,지도공원,근린공원,공원,3.0,경기 고양시 덕양구 지도로80번길 38,https://map.naver.com/p/entry/place/19041644?placePath=%2Fhome,51.4,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_22,경기도,덕양구,흥국사 고양 템플스테이,템플스테이,기타,3.0,경기 고양시 덕양구 흥국사길 82,https://map.naver.com/p/entry/place/534668506?placePath=%2Fhome,69.1,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_23,경기도,덕양구,화정중앙공원,근린공원,공원,3.0,경기 고양시 덕양구 화신로 266-1,https://map.naver.com/p/entry/place/20332845?placePath=%2Fhome,52.8,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_24,경기도,덕양구,시민안전체험교실,"체험,홍보관",기타,3.0,경기 고양시 덕양구 화신로 214,https://map.naver.com/p/entry/place/37240496?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_25,경기도,덕양구,행주산성,성곽명,기타,4.41,경기 고양시 덕양구 행주내동 산26-1,https://map.naver.com/p/entry/place/13219297?placePath=%2Fhome,63.6,"- 행주산성 축제 기간이라 다양한 프로그램과 산성음악회가 열리고 낮에도 한적하고 좋았지만 야간에 야경도 보고 좋을 것 같아 친구들과 좋은 추억을 만들고 왔다.
- 행주산성 야간 개장 다 연결되어 있고 넓은 잔디밭이 너무 좋아 가을 바람 쐬러 갔는데 입장료도 무료고 탁트인 전망을 느낄 수 있어 행복했다.
- 행주산성 주차장은 행주산성과 관련된 로고를 만들어 화장실 문에 그려 놓은 것이 인상적이며 행주 대첩에서 사용된 기기들, 권율 장군과 얽힌 이야기 등 읽을 만한 자료들이 많다.","[""행주산성 축제 기간이라 다양한 프로그램과 산성음악회가 열리고 낮에도 한적하고 좋았지만 야간에 야경도 보고 좋을 것 같아 친구들과 좋은 추억을 만들고 왔다."", ""행주산성 야간 개장 다 연결되어 있고 넓은 잔디밭이 너무 좋아 가을 바람 쐬러 갔는데 입장료도 무료고 탁트인 전망을 느낄 수 있어 행복했다."", ""행주산성 주차장은 행주산성과 관련된 로고를 만들어 화장실 문에 그려 놓은 것이 인상적이며 행주 대첩에서 사용된 기기들, 권율 장군과 얽힌 이야기 등 읽을 만한 자료들이 많다.""]"
3_93_26,경기도,덕양구,앵봉산,산,기타,3.0,경기 고양시 덕양구 서오릉로 334-32 서오릉관리사무소 및 역사문화관,https://map.naver.com/p/entry/place/37677119?placePath=%2Fhome,29.7,"- 서울둘레길 7코스는 앵봉산 계단이 너무 많아서 힘들었고 앵봉생태길은 접근도 편하고 산책로도 잘 되어있어 가볍게 운동하기 좋아요.
- 서울둘레길 7코스는 앵봉산 계단이 너무 많아서 힘들었고 앵봉생태길은 3.8km로 접근도 편하고 산책로도 잘 되어있어 가볍게 운동하기 좋아요.","[""서울둘레길 7코스는 앵봉산 계단이 너무 많아서 힘들었고 앵봉생태길은 접근도 편하고 산책로도 잘 되어있어 가볍게 운동하기 좋아요."", ""서울둘레길 7코스는 앵봉산 계단이 너무 많아서 힘들었고 앵봉생태길은 3.8km로 접근도 편하고 산책로도 잘 되어있어 가볍게 운동하기 좋아요.""]"
3_93_27,경기도,덕양구,충장근린체육공원,"도시,테마공원",공원,3.0,경기 고양시 덕양구 행주내동 636,https://map.naver.com/p/entry/place/19043687?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_28,경기도,덕양구,최영장군묘,"릉,묘,총",기타,3.0,경기 고양시 덕양구 대자동 산70-2,https://map.naver.com/p/entry/place/20095354?placePath=%2Fhome,61.6,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_29,경기도,덕양구,북한산둘레길12구간(충의길),도보코스,도보,3.0,경기 고양시 덕양구 지축동 산1-1,https://map.naver.com/p/entry/place/20072078?placePath=%2Fhome,34.9,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_30,경기도,덕양구,성라공원,근린공원,공원,3.0,경기 고양시 덕양구 어울림로 33,https://map.naver.com/p/entry/place/19034423?placePath=%2Fhome,44.1,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_31,경기도,덕양구,고양누리길5코스(행주산성역사누리길),도보코스,도보,3.0,경기 고양시 덕양구 행주외동 산33,https://map.naver.com/p/entry/place/35795223?placePath=%2Fhome,66.2,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""행주산성은 풍광도 좋고 사람도 많지 않아 산책하기 좋으며 걷기 쉬운 찻길도 있어 컨디션 따라 원하는 길로 가면 된다."", ""행주산성은 역사적 장소기도 하지만 풍광도 너무 좋고 사람도 많지 않아 산책하기 좋으며 걷기 쉬운 찻길도 있어 컨디션 따라 원하는 길로 가면 된다.""]"
3_93_32,경기도,덕양구,북한산성,성곽명,기타,3.0,경기 고양시 덕양구 북한산로384번길 19-40,https://map.naver.com/p/entry/place/11491417?placePath=%2Fhome,52.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""요약 생성 실패(입력 확인 필요)""]"
3_93_33,경기도,덕양구,은빛공원,근린공원,공원,3.0,경기 고양시 덕양구 은빛로77번길 14,https://map.naver.com/p/entry/place/36143277?placePath=%2Fhome,46.7,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_34,경기도,덕양구,북한산둘레길11구간(효자길),도보코스,도보,3.0,경기 고양시 덕양구 효자동 88-1,https://map.naver.com/p/entry/place/20072074?placePath=%2Fhome,28.1,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_35,경기도,덕양구,고양대덕생태공원,"자연,생태공원",공원,3.0,경기 고양시 덕양구 덕은동 579-1,https://map.naver.com/p/entry/place/1110890456?placePath=%2Fhome,39.9,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_36,경기도,덕양구,고려 공양왕릉,"릉,묘,총",기타,3.0,경기 고양시 덕양구 원당동 산65-6,https://map.naver.com/p/entry/place/20107830?placePath=%2Fhome,17.1,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""고려의 마지막 왕 공양왕이 있는데 관리가 넘 안되고 있다 쉼터도 없고 풀은 제멋대로이고 화장실은 엉망이다 고려왕이라고 무책임하게 관리하는지 안타깝다 고양시에 있는 조선왕릉과 비교가 된다"", ""고려의 마지막 왕 공양왕이 있는데 관리가 넘 안되고 있다 쉼터도 없고 풀은 제멋대로이고 화장실은 엉망이다 고려왕이라고 이렇게 무책임하게 관리하는지 안타깝다 고양시에 있는 조선왕릉과 넘비교가 된다""]"
3_93_37,경기도,덕양구,평화누리길4코스(행주나루길),도보코스,도보,3.0,경기 고양시 덕양구 신평동 38-1,https://map.naver.com/p/entry/place/31399589?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_38,경기도,덕양구,성사체육공원,"도시,테마공원",공원,3.0,경기 고양시 덕양구 성사동 552,https://map.naver.com/p/entry/place/19035005?placePath=%2Fhome,41.8,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
3_93_39,경기도,덕양구,도래울바람물공원,근린공원,공원,3.0,경기 고양시 덕양구 도내동 980,https://map.naver.com/p/entry/place/1530668105?placePath=%2Fhome,46.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
